YYYY,MM2,JULIAN,DENSyc,GRID,HANDLER_FIELD,MeanTemp,TotPrecip,ID,SEXc,AGEc,REPRO1,REPROc,MASS_FIELD,DENSd,F_LOAD,B_LOAD,M_LOAD,T_LOAD,LAB,OF_dist,OF_GROOM_t,OF_TIME_MIN,TIME_CAPT,MASS_LAB
2018,6,179,0.5,cow,rm,21,0.5,C340,0.5,-0.5,non,-0.5,14.5,19,0,0,0,0,N,NA,NA,NA,361,NA
2018,6,179,0.5,cow,rm,21,0.5,C377,0.5,0.5,scro,0.5,21.5,19,0,0,0,0,Y,NA,NA,NA,374,21.73
2018,6,179,0.5,cow,rm,21,0.5,C102,-0.5,0.5,non,-0.5,21,19,0,0,0,0,Y,NA,NA,NA,389,21.03
2018,6,179,0.5,cow,rm,21,0.5,C232,-0.5,0.5,lact,0.5,24.5,19,0,0,0,1,N,NA,NA,NA,406,NA
2018,6,179,0.5,cow,rm,21,0.5,C341,-0.5,-0.5,non,-0.5,17.5,19,0,0,0,0,N,NA,NA,NA,428,NA
2018,6,179,0.5,cow,af,21,0.5,C338,-0.5,0.5,non,-0.5,21,19,0,0,0,0,Y,NA,NA,NA,325,19.7
2018,6,179,0.5,cow,af,21,0.5,C315,0.5,0.5,non,-0.5,18,19,0,0,0,0,Y,NA,NA,NA,352,17.96
2018,6,179,0.5,cow,af,21,0.5,C053,-0.5,0.5,lact,0.5,25,19,0,0,0,1,N,NA,NA,NA,368,NA
2018,6,179,0.5,cow,af,21,0.5,C022,0.5,0.5,scro,0.5,21.5,19,0,0,0,0,Y,NA,NA,NA,382,20.91
2018,6,179,0.5,cow,af,21,0.5,C242,-0.5,0.5,non,-0.5,15.5,19,0,0,0,0,N,NA,NA,NA,398,NA
2018,6,179,0.5,cow,af,21,0.5,C101,-0.5,0.5,lact,0.5,23,19,0,0,0,0,N,NA,NA,NA,410,NA
2018,6,179,0.5,cow,fs,21,0.5,C203,-0.5,0.5,non,-0.5,18,19,0,0,0,0,Y,NA,NA,NA,338,17.87
2018,6,179,0.5,cow,fs,21,0.5,C298,-0.5,-0.5,preg,0.5,17.5,19,0,0,0,0,N,NA,NA,NA,359,NA
2018,6,179,0.5,cow,fs,21,0.5,C320,-0.5,-0.5,non,-0.5,16,19,0,0,0,0,N,NA,NA,NA,373,NA
2018,6,179,0.5,cow,fs,21,0.5,C354,0.5,0.5,scro,0.5,18.5,19,0,0,0,0,N,NA,NA,NA,398,NA
2018,6,179,0.5,cow,fs,21,0.5,C284,-0.5,0.5,non,-0.5,19.5,19,0,0,0,0,Y,NA,NA,NA,440,18.89
2018,6,180,0.5,cow,rm,24,0.4,C046,-0.5,0.5,preg,0.5,26,19,0,0,0,0,N,NA,NA,NA,321,NA
2018,6,180,0.5,cow,rm,24,0.4,C100,0.5,0.5,non,-0.5,16.5,19,0,0,0,0,N,NA,NA,NA,332,NA
2018,6,180,0.5,cow,rm,24,0.4,C320,-0.5,-0.5,non,-0.5,16.5,19,0,0,0,0,N,NA,NA,NA,345,NA
2018,6,180,0.5,cow,rm,24,0.4,C055,0.5,0.5,scro,0.5,20.5,19,0,0,0,0,N,NA,NA,NA,357,NA
2018,6,180,0.5,cow,rm,24,0.4,C220,-0.5,0.5,non,-0.5,18,19,0,0,0,0,N,NA,NA,NA,369,NA
2018,6,180,0.5,cow,rm,24,0.4,C330,-0.5,0.5,non,-0.5,16,19,0,0,0,0,N,NA,NA,NA,393,NA
2018,6,180,0.5,cow,af,24,0.4,C020,0.5,0.5,non,-0.5,22,19,0,0,0,0,Y,NA,NA,NA,323,22.55
2018,6,180,0.5,cow,af,24,0.4,C024,0.5,0.5,scro,0.5,20,19,0,0,0,0,Y,NA,NA,NA,344,21.13
2018,6,180,0.5,cow,af,24,0.4,C380,0.5,0.5,non,-0.5,21,19,0,0,0,0,N,NA,NA,NA,361,NA
2018,6,180,0.5,cow,af,24,0.4,C382,0.5,0.5,scro,0.5,22.5,19,0,0,0,1,N,NA,NA,NA,391,NA
2018,6,180,0.5,cow,fs,24,0.4,C379,-0.5,0.5,non,-0.5,15.25,19,0,0,1,1,N,NA,NA,NA,322,NA
2018,6,180,0.5,cow,fs,24,0.4,C261,-0.5,0.5,non,-0.5,18.75,19,0,0,0,0,Y,NA,NA,NA,351,18.38
2018,6,180,0.5,cow,fs,24,0.4,C381,0.5,-0.5,non,-0.5,19,19,0,0,0,0,N,NA,NA,NA,365,NA
2018,6,180,0.5,cow,fs,24,0.4,C272,0.5,0.5,scro,0.5,24,19,0,0,0,0,N,NA,NA,NA,384,NA
2018,6,180,0.5,cow,fs,24,0.4,C383,-0.5,-0.5,non,-0.5,18.75,19,0,0,0,4,N,NA,NA,NA,401,NA
2018,6,180,0.5,cow,ey,24,0.4,C331,-0.5,0.5,non,-0.5,18.5,19,0,0,0,0,N,NA,NA,NA,321,NA
2018,6,180,0.5,cow,ey,24,0.4,C188,0.5,0.5,scro,0.5,21.75,19,0,0,0,0,Y,NA,NA,NA,333,22.25
2018,6,180,0.5,cow,ey,24,0.4,C004,0.5,0.5,scro,0.5,24.5,19,0,0,0,0,Y,NA,NA,NA,356,23.75
2018,6,180,0.5,cow,ey,24,0.4,C253,-0.5,-0.5,non,-0.5,13.25,19,0,0,0,0,N,NA,NA,NA,377,NA
2018,7,184,0.5,blue,fs,25,0,C177,0.5,0.5,scro,0.5,17.75,31,0,0,0,0,N,NA,NA,NA,321,NA
2018,7,184,0.5,blue,fs,25,0,C332,-0.5,-0.5,non,-0.5,12.5,31,0,0,0,0,N,NA,NA,NA,336,NA
2018,7,184,0.5,blue,fs,25,0,C290,0.5,0.5,scro,0.5,20,31,0,0,0,0,Y,NA,NA,NA,353,20.2
2018,7,184,0.5,blue,fs,25,0,C075,0.5,0.5,scro,0.5,23,31,0,0,0,0,Y,NA,NA,NA,365,22.55
2018,7,184,0.5,blue,fs,25,0,C386,0.5,-0.5,non,-0.5,16.5,31,0,0,1,0,N,NA,NA,NA,377,NA
2018,7,184,0.5,blue,fs,25,0,C301,-0.5,0.5,non,-0.5,16,31,0,0,0,0,N,NA,NA,NA,401,NA
2018,7,184,0.5,blue,fs,25,0,C300,-0.5,0.5,non,-0.5,15,31,0,0,0,0,N,NA,NA,NA,413,NA
2018,7,184,0.5,blue,fs,25,0,C389,0.5,0.5,scro,0.5,17.5,31,0,0,0,0,N,NA,NA,NA,433,NA
2018,7,184,0.5,blue,fs,25,0,C390,0.5,-0.5,scro,0.5,17,31,1,0,0,1,N,NA,NA,NA,460,NA
2018,7,184,0.5,blue,fs,25,0,C077,-0.5,0.5,lact,0.5,24,31,1,0,0,0,N,NA,NA,NA,479,NA
2018,7,184,0.5,blue,fs,25,0,C194,0.5,0.5,scro,0.5,19.5,31,0,0,0,0,N,NA,NA,NA,490,NA
2018,7,184,0.5,blue,rm,25,0,C258,-0.5,-0.5,non,-0.5,16,31,0,0,0,0,N,NA,NA,NA,317,NA
2018,7,184,0.5,blue,rm,25,0,C260,-0.5,-0.5,non,-0.5,17,31,0,0,0,0,N,NA,NA,NA,335,NA
2018,7,184,0.5,blue,rm,25,0,C384,0.5,-0.5,non,-0.5,14,31,0,0,0,0,N,NA,NA,NA,348,NA
2018,7,184,0.5,blue,rm,25,0,C276,-0.5,0.5,lact,0.5,18.5,31,0,0,0,0,N,NA,NA,NA,365,NA
2018,7,184,0.5,blue,rm,25,0,C385,-0.5,-0.5,non,-0.5,16,31,0,0,0,0,N,NA,NA,NA,379,NA
2018,7,184,0.5,blue,rm,25,0,C323,0.5,0.5,non,-0.5,21,31,0,0,0,0,Y,NA,NA,NA,397,20.97
2018,7,184,0.5,blue,rm,25,0,C375,-0.5,0.5,preg,0.5,24.5,31,0,0,0,0,N,NA,NA,NA,411,NA
2018,7,184,0.5,blue,rm,25,0,C278,-0.5,0.5,non,-0.5,16.5,31,0,0,0,0,N,NA,NA,NA,434,NA
2018,7,184,0.5,blue,rm,25,0,C205,0.5,0.5,scro,0.5,19,31,0,0,0,0,Y,NA,NA,NA,448,18.6
2018,7,184,0.5,blue,rm,25,0,C211,-0.5,-0.5,lact,0.5,22.5,31,0,0,0,0,N,NA,NA,NA,461,NA
2018,7,184,0.5,blue,rm,25,0,C268,-0.5,0.5,non,-0.5,19.5,31,0,0,0,0,N,NA,NA,NA,482,NA
2018,7,184,0.5,blue,rm,25,0,C237,-0.5,0.5,non,-0.5,23,31,0,0,0,0,N,NA,NA,NA,491,NA
2018,7,184,0.5,blue,rm,25,0,C302,0.5,-0.5,non,-0.5,16.5,31,0,0,0,0,N,NA,NA,NA,499,NA
2018,7,184,0.5,blue,af,25,0,C241,-0.5,0.5,non,-0.5,19,31,0,0,0,0,Y,NA,NA,NA,320,19.06
2018,7,184,0.5,blue,af,25,0,C288,-0.5,0.5,non,-0.5,15,31,0,0,0,0,N,NA,NA,NA,336,NA
2018,7,184,0.5,blue,af,25,0,C167,0.5,0.5,scro,0.5,17,31,0,0,0,0,N,NA,NA,NA,350,NA
2018,7,184,0.5,blue,af,25,0,C171,-0.5,-0.5,non,-0.5,21,31,0,0,0,0,Y,NA,NA,NA,374,21.03
2018,7,184,0.5,blue,af,25,0,C387,-0.5,0.5,non,-0.5,17,31,0,0,0,0,N,NA,NA,NA,389,NA
2018,7,184,0.5,blue,af,25,0,C072,0.5,0.5,scro,0.5,21.5,31,0,0,0,1,Y,NA,NA,NA,411,21.35
2018,7,184,0.5,blue,af,25,0,C388,-0.5,0.5,non,-0.5,17,31,0,0,0,0,N,NA,NA,NA,422,NA
2018,7,186,0.5,cow,rm,23.8,0,C196,0.5,0.5,scro,0.5,24,29,0,0,0,0,Y,NA,NA,NA,323,23.91
2018,7,186,0.5,cow,rm,23.8,0,C022,0.5,0.5,scro,0.5,21.5,29,0,0,0,0,Y,NA,NA,NA,340,21.2
2018,7,186,0.5,cow,rm,23.8,0,C294,-0.5,0.5,non,-0.5,19.5,29,0,0,0,0,N,NA,NA,NA,350,NA
2018,7,186,0.5,cow,rm,23.8,0,C349,-0.5,-0.5,non,-0.5,11.5,29,0,0,0,0,N,NA,NA,NA,362,NA
2018,7,186,0.5,cow,rm,23.8,0,C392,0.5,-0.5,non,-0.5,17,29,0,0,0,1,N,NA,NA,NA,376,NA
2018,7,186,0.5,cow,rm,23.8,0,C015,-0.5,0.5,lact,0.5,24,29,0,0,0,0,N,NA,NA,NA,392,NA
2018,7,186,0.5,cow,rm,23.8,0,C393,-0.5,-0.5,non,-0.5,17,29,1,0,0,0,N,NA,NA,NA,404,NA
2018,7,186,0.5,cow,rm,23.8,0,C284,-0.5,0.5,non,-0.5,18,29,0,0,0,0,N,NA,NA,NA,420,NA
2018,7,186,0.5,cow,rm,23.8,0,C293,-0.5,0.5,non,-0.5,16.5,29,0,0,0,0,N,NA,NA,NA,431,NA
2018,7,186,0.5,cow,rm,23.8,0,C394,0.5,0.5,non,-0.5,16.5,29,0,0,0,0,N,NA,NA,NA,453,NA
2018,7,186,0.5,cow,rm,23.8,0,C232,-0.5,0.5,lact,0.5,23,29,0,0,0,0,N,NA,NA,NA,468,NA
2018,7,186,0.5,cow,rm,23.8,0,C197,0.5,0.5,non,-0.5,19.5,29,0,0,0,0,N,NA,NA,NA,477,NA
2018,7,186,0.5,cow,fs,23.8,0,C315,0.5,0.5,scro,0.5,19.25,29,0,0,0,1,Y,NA,NA,NA,322,18.62
2018,7,186,0.5,cow,fs,23.8,0,C001,0.5,0.5,scro,0.5,27.5,29,0,0,0,0,Y,NA,NA,NA,338,27.39
2018,7,186,0.5,cow,fs,23.8,0,C327,-0.5,-0.5,non,-0.5,17.5,29,0,0,0,0,N,NA,NA,NA,352,NA
2018,7,186,0.5,cow,fs,23.8,0,C391,-0.5,0.5,non,-0.5,17.5,29,0,0,0,0,N,NA,NA,NA,363,NA
2018,7,186,0.5,cow,fs,23.8,0,C002,0.5,0.5,scro,0.5,24,29,0,0,0,0,N,NA,NA,NA,385,NA
2018,7,186,0.5,cow,fs,23.8,0,C231,0.5,0.5,scro,0.5,19.5,29,0,0,0,0,Y,NA,NA,NA,401,19.12
2018,7,186,0.5,cow,fs,23.8,0,C010,-0.5,0.5,lact,0.5,24,29,0,0,0,0,N,NA,NA,NA,414,NA
2018,7,186,0.5,cow,fs,23.8,0,C340,0.5,-0.5,non,-0.5,16,29,0,0,0,0,N,NA,NA,NA,431,NA
2018,7,186,0.5,cow,fs,23.8,0,C316,-0.5,0.5,non,-0.5,16.5,29,0,0,0,2,N,NA,NA,NA,443,NA
2018,7,186,0.5,cow,fs,23.8,0,C395,0.5,0.5,scro,0.5,21,29,0,0,0,1,N,NA,NA,NA,457,NA
2018,7,186,0.5,cow,fs,23.8,0,C396,0.5,0.5,scro,0.5,18.5,29,0,0,0,0,N,NA,NA,NA,476,NA
2018,7,186,0.5,cow,af,23.8,0,C203,-0.5,0.5,non,-0.5,18,29,0,0,0,1,Y,NA,NA,NA,332,17.97
2018,7,186,0.5,cow,af,23.8,0,C298,-0.5,0.5,non,-0.5,19,29,0,0,0,0,Y,NA,NA,NA,348,16.97
2018,7,186,0.5,cow,af,23.8,0,C296,0.5,0.5,non,-0.5,16.5,29,0,0,0,0,N,NA,NA,NA,360,NA
2018,7,186,0.5,cow,af,23.8,0,C144,0.5,0.5,scro,0.5,26,29,0,0,0,0,Y,NA,NA,NA,373,26.61
2018,7,186,0.5,cow,af,23.8,0,C351,0.5,-0.5,non,-0.5,18.5,29,0,0,0,1,N,NA,NA,NA,393,NA
2018,7,186,0.5,cow,af,23.8,0,C368,0.5,0.5,non,-0.5,17,29,0,0,0,0,N,NA,NA,NA,411,NA
2018,7,187,0.5,cow,ey,19.3,0,C222,-0.5,0.5,non,-0.5,15.75,12,0,0,0,0,Y,NA,NA,NA,334,15.74
2018,7,187,0.5,cow,ey,19.3,0,C126,-0.5,-0.5,non,-0.5,18,12,0,0,0,0,Y,NA,NA,NA,343,18.83
2018,7,187,0.5,cow,ey,19.3,0,C380,0.5,0.5,scro,0.5,21,12,1,0,0,0,Y,NA,NA,NA,354,21.59
2018,7,187,0.5,cow,ey,19.3,0,C052,0.5,0.5,non,-0.5,21.5,12,0,0,0,0,Y,NA,NA,NA,369,21.51
2018,7,187,0.5,cow,af,19.3,0,C055,0.5,0.5,scro,0.5,20.5,12,0,0,0,0,Y,NA,NA,NA,341,20.49
2018,7,187,0.5,cow,af,19.3,0,C220,-0.5,0.5,non,-0.5,19.5,12,0,0,0,0,Y,NA,NA,NA,353,18.09
2018,7,187,0.5,cow,af,19.3,0,C343,-0.5,0.5,non,-0.5,16,12,0,0,0,0,N,NA,NA,NA,366,NA
2018,7,187,0.5,cow,fs,19.3,0,C223,-0.5,0.5,non,-0.5,17,12,0,0,0,0,N,NA,NA,NA,323,NA
2018,7,187,0.5,cow,fs,19.3,0,C331,-0.5,0.5,non,-0.5,17,12,0,0,0,0,N,NA,NA,NA,336,NA
2018,7,187,0.5,cow,fs,19.3,0,C188,0.5,0.5,scro,0.5,21,12,0,0,0,0,Y,NA,NA,NA,350,21.01
2018,7,187,0.5,cow,fs,19.3,0,C135,0.5,0.5,scro,0.5,21.5,12,0,0,0,0,N,NA,NA,NA,380,NA
2018,7,187,0.5,cow,rm,19.3,0,C246,0.5,0.5,scro,0.5,18,12,0,0,0,0,Y,NA,NA,NA,352,17.98
2018,7,188,0.5,blue,ey,19,0,C191,0.5,0.5,non,-0.5,20,29,0,0,0,0,Y,NA,NA,NA,315,19.36
2018,7,188,0.5,blue,ey,19,0,C268,-0.5,-0.5,non,-0.5,17,29,1,0,0,0,N,NA,NA,NA,329,NA
2018,7,188,0.5,blue,ey,19,0,C326,0.5,0.5,non,-0.5,16.5,29,0,0,0,0,N,NA,NA,NA,329,NA
2018,7,188,0.5,blue,ey,19,0,C194,0.5,0.5,non,-0.5,19.25,29,0,0,0,0,Y,NA,NA,NA,358,18.67
2018,7,188,0.5,blue,ey,19,0,C402,0.5,0.5,scro,0.5,21,29,0,0,0,0,N,NA,NA,NA,369,NA
2018,7,188,0.5,blue,ey,19,0,C404,0.5,0.5,non,-0.5,16.5,29,0,0,0,0,N,NA,NA,NA,391,NA
2018,7,188,0.5,blue,ey,19,0,C334,0.5,0.5,non,-0.5,21,29,0,0,0,0,N,NA,NA,NA,410,NA
2018,7,188,0.5,blue,ey,19,0,C278,-0.5,-0.5,non,-0.5,16,29,0,0,0,0,N,NA,NA,NA,421,NA
2018,7,188,0.5,blue,ey,19,0,C405,0.5,-0.5,non,-0.5,14.5,29,0,0,0,0,N,NA,NA,NA,430,NA
2018,7,188,0.5,blue,ey,19,0,C372,0.5,0.5,non,-0.5,17.25,29,0,0,0,0,N,NA,NA,NA,446,NA
2018,7,188,0.5,blue,rm,19,0,C241,-0.5,0.5,non,-0.5,19,29,0,0,0,0,N,NA,NA,NA,315,NA
2018,7,188,0.5,blue,rm,19,0,C397,-0.5,-0.5,non,-0.5,14,29,0,0,0,0,N,NA,NA,NA,328,NA
2018,7,188,0.5,blue,rm,19,0,C399,-0.5,-0.5,non,-0.5,16,29,0,0,0,0,N,NA,NA,NA,352,NA
2018,7,188,0.5,blue,rm,19,0,C348,0.5,0.5,non,-0.5,18.5,29,0,0,0,0,Y,NA,NA,NA,368,18.82
2018,7,188,0.5,blue,rm,19,0,C403,-0.5,0.5,non,-0.5,14,29,0,0,0,0,N,NA,NA,NA,381,NA
2018,7,188,0.5,blue,rm,19,0,C324,-0.5,0.5,non,-0.5,20.5,29,0,0,0,0,Y,NA,NA,NA,399,20.39
2018,7,188,0.5,blue,rm,19,0,C075,0.5,0.5,scro,0.5,22,29,0,0,0,0,N,NA,NA,NA,414,NA
2018,7,188,0.5,blue,rm,19,0,C205,0.5,0.5,scro,0.5,19,29,0,0,0,0,N,NA,NA,NA,433,NA
2018,7,188,0.5,blue,fs,19,0,C398,0.5,0.5,non,-0.5,19.5,29,0,0,0,0,Y,NA,NA,NA,319,19.34
2018,7,188,0.5,blue,fs,19,0,C401,0.5,0.5,scro,0.5,15.5,29,2,0,0,0,N,NA,NA,NA,354,NA
2018,7,188,0.5,blue,fs,19,0,C323,0.5,0.5,scro,0.5,20.5,29,0,0,0,0,N,NA,NA,NA,382,NA
2018,7,188,0.5,blue,fs,19,0,C388,-0.5,0.5,non,-0.5,18,29,0,0,0,0,N,NA,NA,NA,394,NA
2018,7,188,0.5,blue,fs,19,0,C385,-0.5,-0.5,non,-0.5,17,29,0,0,0,0,N,NA,NA,NA,410,NA
2018,7,188,0.5,blue,af,19,0,C260,-0.5,-0.5,non,-0.5,16,29,0,0,0,0,N,NA,NA,NA,318,NA
2018,7,188,0.5,blue,af,19,0,C087,-0.5,0.5,lact,0.5,21.5,29,0,0,0,0,N,NA,NA,NA,338,NA
2018,7,188,0.5,blue,af,19,0,C400,-0.5,0.5,non,-0.5,20.5,29,0,0,0,0,Y,NA,NA,NA,352,20.2
2018,7,188,0.5,blue,af,19,0,C276,-0.5,0.5,non,-0.5,19,29,0,0,0,0,Y,NA,NA,NA,375,18.38
2018,7,188,0.5,blue,af,19,0,C068,0.5,0.5,scro,0.5,21,29,0,0,0,0,Y,NA,NA,NA,390,21.18
2018,7,188,0.5,blue,af,19,0,C387,-0.5,0.5,non,-0.5,17,29,0,0,0,0,N,NA,NA,NA,410,NA
2018,7,189,0.5,cow,ey,20.5,0,C297,0.5,-0.5,non,-0.5,15.5,6,0,0,0,0,N,NA,NA,NA,613,NA
2018,7,189,0.5,cow,ey,20.5,0,C052,0.5,0.5,scro,0.5,22.5,6,0,0,0,0,N,NA,NA,NA,653,NA
2018,7,189,0.5,cow,fs,20.5,0,C370,0.5,-0.5,non,-0.5,15,6,0,0,0,1,N,NA,NA,NA,667,NA
2018,7,189,0.5,cow,rm,20.5,0,C293,-0.5,0.5,non,-0.5,17.5,6,0,0,0,0,N,NA,NA,NA,594,NA
2018,7,189,0.5,cow,rm,20.5,0,C351,0.5,-0.5,non,-0.5,18.5,6,0,0,0,0,N,NA,NA,NA,611,NA
2018,7,189,0.5,cow,rm,20.5,0,C380,0.5,0.5,scro,0.5,21.5,6,0,0,0,0,N,NA,NA,NA,638,NA
2018,7,190,0.5,blue,fs,22,0,C191,0.5,0.5,scro,0.5,21.5,14,0,0,0,0,N,NA,NA,NA,556,NA
2018,7,190,0.5,blue,fs,22,0,C167,0.5,0.5,scro,0.5,18.75,14,1,0,0,1,N,NA,NA,NA,566,NA
2018,7,190,0.5,blue,fs,22,0,C257,-0.5,0.5,non,-0.5,17,14,1,0,0,0,N,NA,NA,NA,576,NA
2018,7,190,0.5,blue,fs,22,0,C407,-0.5,-0.5,non,-0.5,15,14,0,0,1,0,N,NA,NA,NA,589,NA
2018,7,190,0.5,blue,fs,22,0,C307,0.5,0.5,scro,0.5,19,14,0,0,0,0,N,NA,NA,NA,611,NA
2018,7,190,0.5,blue,fs,22,0,C278,-0.5,0.5,non,-0.5,16,14,0,0,0,0,N,NA,NA,NA,618,NA
2018,7,190,0.5,blue,rm,22,0,C357,0.5,0.5,non,-0.5,18.5,14,0,0,0,0,N,NA,NA,NA,556,NA
2018,7,190,0.5,blue,rm,22,0,C073,-0.5,0.5,non,-0.5,22.5,14,0,0,0,0,N,NA,NA,NA,574,NA
2018,7,190,0.5,blue,rm,22,0,C406,0.5,0.5,non,-0.5,16,14,0,0,0,0,N,NA,NA,NA,578,NA
2018,7,190,0.5,blue,rm,22,0,C321,0.5,0.5,scro,0.5,19.5,14,0,0,0,0,N,NA,NA,NA,610,NA
2018,7,190,0.5,blue,rm,22,0,C346,0.5,0.5,non,-0.5,18.5,14,0,0,0,0,N,NA,NA,NA,620,NA
2018,7,190,0.5,blue,af,22,0,C268,-0.5,0.5,non,-0.5,19,14,0,0,0,0,N,NA,NA,NA,565,NA
2018,7,190,0.5,blue,af,22,0,C356,0.5,0.5,non,-0.5,18.5,14,0,0,0,0,N,NA,NA,NA,588,NA
2018,7,190,0.5,blue,af,22,0,C361,0.5,-0.5,non,-0.5,10.5,14,0,0,0,0,N,NA,NA,NA,609,NA
2018,7,191,0.5,cow,fs,24.3,0,C320,-0.5,0.5,non,-0.5,16.5,28,0,0,0,0,N,NA,NA,NA,347,NA
2018,7,191,0.5,cow,fs,24.3,0,C409,-0.5,0.5,non,-0.5,22,28,1,0,0,0,N,NA,NA,NA,362,NA
2018,7,191,0.5,cow,fs,24.3,0,C136,-0.5,0.5,lact,0.5,28,28,0,0,0,0,N,NA,NA,NA,382,NA
2018,7,191,0.5,cow,fs,24.3,0,C220,-0.5,0.5,non,-0.5,18,28,0,0,0,0,N,NA,NA,NA,396,NA
2018,7,191,0.5,cow,fs,24.3,0,C412,0.5,0.5,scro,0.5,19.5,28,0,0,0,0,N,NA,NA,NA,409,NA
2018,7,191,0.5,cow,fs,24.3,0,C354,0.5,0.5,scro,0.5,19,28,0,0,0,0,N,NA,NA,NA,427,NA
2018,7,191,0.5,cow,fs,24.3,0,C369,0.5,-0.5,non,-0.5,17.5,28,0,0,0,0,N,NA,NA,NA,442,NA
2018,7,191,0.5,cow,fs,24.3,0,C413,-0.5,-0.5,non,-0.5,17,28,1,0,0,0,N,NA,NA,NA,453,NA
2018,7,191,0.5,cow,fs,24.3,0,C396,0.5,0.5,non,-0.5,18.5,28,0,0,0,0,N,NA,NA,NA,475,NA
2018,7,191,0.5,cow,rm,24.3,0,C113,0.5,0.5,scro,0.5,21.5,28,0,0,0,0,Y,NA,NA,NA,325,20.82
2018,7,191,0.5,cow,rm,24.3,0,C024,0.5,0.5,scro,0.5,23,28,0,0,0,0,Y,NA,NA,NA,336,23.02
2018,7,191,0.5,cow,rm,24.3,0,B028,0.5,0.5,scro,0.5,27,28,0,0,0,0,Y,NA,NA,NA,354,26.72
2018,7,191,0.5,cow,rm,24.3,0,C410,0.5,0.5,scro,0.5,22,28,0,0,0,0,N,NA,NA,NA,366,NA
2018,7,191,0.5,cow,rm,24.3,0,C015,-0.5,0.5,non,-0.5,24,28,0,0,0,0,Y,NA,NA,NA,382,23.8
2018,7,191,0.5,cow,rm,24.3,0,C411,-0.5,0.5,non,-0.5,16.5,28,0,0,0,0,N,NA,NA,NA,395,NA
2018,7,191,0.5,cow,rm,24.3,0,C190,-0.5,0.5,non,-0.5,21.5,28,0,0,0,0,Y,NA,NA,NA,413,21.49
2018,7,191,0.5,cow,rm,24.3,0,C103,0.5,0.5,scro,0.5,26,28,0,0,0,0,N,NA,NA,NA,424,NA
2018,7,191,0.5,cow,rm,24.3,0,C019,-0.5,0.5,lact,0.5,24,28,0,0,0,0,N,NA,NA,NA,429,NA
2018,7,191,0.5,cow,rm,24.3,0,C393,-0.5,0.5,non,-0.5,17.5,28,0,0,0,0,N,NA,NA,NA,440,NA
2018,7,191,0.5,cow,rm,24.3,0,C394,0.5,0.5,non,-0.5,18.5,28,0,0,0,0,N,NA,NA,NA,453,NA
2018,7,191,0.5,cow,rm,24.3,0,C197,0.5,0.5,non,-0.5,20,28,0,0,0,0,N,NA,NA,NA,468,NA
2018,7,191,0.5,cow,af,24.3,0,C339,-0.5,0.5,preg,0.5,24.5,28,0,0,0,0,N,NA,NA,NA,325,NA
2018,7,191,0.5,cow,af,24.3,0,C408,0.5,0.5,non,-0.5,18,28,0,0,0,0,Y,NA,NA,NA,339,17.99
2018,7,191,0.5,cow,af,24.3,0,C010,-0.5,0.5,lact,0.5,24,28,0,0,0,0,N,NA,NA,NA,365,NA
2018,7,191,0.5,cow,af,24.3,0,C340,0.5,-0.5,non,-0.5,16.5,28,0,0,0,0,N,NA,NA,NA,378,NA
2018,7,191,0.5,cow,af,24.3,0,C316,-0.5,0.5,non,-0.5,17.5,28,0,0,0,0,N,NA,NA,NA,392,NA
2018,7,191,0.5,cow,af,24.3,0,C285,-0.5,0.5,non,-0.5,21,28,0,0,0,0,Y,NA,NA,NA,404,20.6
2018,7,191,0.5,cow,af,24.3,0,C395,0.5,0.5,scro,0.5,22,28,0,0,0,1,Y,NA,NA,NA,417,21.9
2018,7,192,0.5,cow,af,20.8,0,C060,0.5,0.5,non,-0.5,18.5,20,0,0,0,0,Y,NA,NA,NA,327,18.38
2018,7,192,0.5,cow,af,20.8,0,C261,-0.5,0.5,non,-0.5,19,20,0,0,0,0,Y,NA,NA,NA,341,18.56
2018,7,192,0.5,cow,af,20.8,0,C383,-0.5,-0.5,non,-0.5,19.5,20,0,0,0,0,Y,NA,NA,NA,360,19
2018,7,192,0.5,cow,af,20.8,0,C100,0.5,0.5,non,-0.5,17,20,0,0,0,0,N,NA,NA,NA,393,NA
2018,7,192,0.5,cow,af,20.8,0,C249,-0.5,0.5,non,-0.5,17.5,20,0,0,0,0,N,NA,NA,NA,406,NA
2018,7,192,0.5,cow,fs,20.8,0,C221,-0.5,0.5,non,-0.5,20,20,0,0,0,0,Y,NA,NA,NA,334,19.49
2018,7,192,0.5,cow,fs,20.8,0,C198,-0.5,0.5,non,-0.5,17,20,0,0,0,0,N,NA,NA,NA,345,NA
2018,7,192,0.5,cow,fs,20.8,0,C371,-0.5,0.5,non,-0.5,15.5,20,0,0,0,0,N,NA,NA,NA,368,NA
2018,7,192,0.5,cow,fs,20.8,0,C299,-0.5,0.5,non,-0.5,17.5,20,0,0,0,0,N,NA,NA,NA,377,NA
2018,7,192,0.5,cow,fs,20.8,0,C320,-0.5,0.5,non,-0.5,17.5,20,0,0,0,1,N,NA,NA,NA,391,NA
2018,7,192,0.5,cow,fs,20.8,0,C319,-0.5,0.5,non,-0.5,17.5,20,0,0,0,0,N,NA,NA,NA,408,NA
2018,7,192,0.5,cow,fs,20.8,0,C055,0.5,0.5,scro,0.5,21.5,20,0,0,0,1,Y,NA,NA,NA,422,21.46
